,count,pair
800,1.0,"(mr,220)"
801,1.0,"(mr,26th)"
802,2.0,"(mr,27)"
803,3.0,"(mr,3)"
804,1.0,"(mr,346)"
805,1.0,"(mr,48)"
806,1.0,"(mr,500)"
807,1.0,"(mr,55)"
808,1.0,"(mr,90)"
809,1.0,"(mr,abdel)"
810,5.0,"(mr,aboulafia)"
811,1.0,"(mr,absenc)"
812,2.0,"(mr,ackermann)"
813,11.0,"(mr,acknowledg)"
814,7.0,"(mr,across)"
815,1.0,"(mr,adam)"
816,4.0,"(mr,address)"
817,3.0,"(mr,affair)"
818,2.0,"(mr,against)"
819,12.0,"(mr,agre)"
820,1.0,"(mr,aisl)"
821,3.0,"(mr,album)"
822,5.0,"(mr,almost)"
823,1.0,"(mr,alongsid)"
824,1.0,"(mr,alshehhi)"
825,1.0,"(mr,alter)"
826,1.0,"(mr,amplifi)"
827,5.0,"(mr,an)"
828,1.0,"(mr,ancestr)"
829,2.0,"(mr,apparatus)"
830,2.0,"(mr,approach)"
831,5.0,"(mr,arabia)"
832,1.0,"(mr,area)"
833,1.0,"(mr,arent)"
834,2.0,"(mr,argument)"
835,12.0,"(mr,around)"
836,3.0,"(mr,arpey)"
837,1.0,"(mr,asiavugwa)"
838,4.0,"(mr,asset)"
839,4.0,"(mr,assign)"
840,2.0,"(mr,assist)"
841,4.0,"(mr,athlet)"
842,1.0,"(mr,atta)"
843,9.0,"(mr,attack)"
844,3.0,"(mr,attempt)"
845,4.0,"(mr,audienc)"
846,2.0,"(mr,australian)"
847,1.0,"(mr,autism)"
848,10.0,"(mr,avail)"
849,1.0,"(mr,avers)"
850,12.0,"(mr,aviat)"
851,1.0,"(mr,avishertz)"
852,1.0,"(mr,await)"
853,1.0,"(mr,backer)"
854,1.0,"(mr,backward)"
855,1.0,"(mr,bacon)"
