,count,pair
835,1.0,"(mr,feed)"
836,1.0,"(mr,feedthebas)"
837,1.0,"(mr,feigenbaum)"
838,2.0,"(mr,feminin)"
839,1.0,"(mr,feminist)"
840,1.0,"(mr,figueroa)"
841,1.0,"(mr,figurin)"
842,3.0,"(mr,final)"
843,6.0,"(mr,find)"
844,4.0,"(mr,fireston)"
845,5.0,"(mr,firm)"
846,25.0,"(mr,first)"
847,1.0,"(mr,float)"
848,1.0,"(mr,follow)"
849,26.0,"(mr,fontana)"
850,2.0,"(mr,forfeit)"
851,3.0,"(mr,forward)"
852,1.0,"(mr,franchis)"
853,6.0,"(mr,fratello)"
854,1.0,"(mr,french)"
855,15.0,"(mr,friend)"
856,1.0,"(mr,fulli)"
857,1.0,"(mr,fulltim)"
858,11.0,"(mr,fundrais)"
859,1.0,"(mr,garodnick)"
860,1.0,"(mr,glide)"
861,2.0,"(mr,good)"
862,6.0,"(mr,got)"
863,2.0,"(mr,graduat)"
864,1.0,"(mr,grand)"
865,1.0,"(mr,greatgrandfath)"
866,2.0,"(mr,greenberg)"
867,2.0,"(mr,grip)"
868,1.0,"(mr,guess)"
869,1.0,"(mr,happili)"
870,3.0,"(mr,have)"
871,1.0,"(mr,head)"
872,1.0,"(mr,headstrong)"
