,Count,Word
1017,1.0,crissakentavr
1018,1.0,critiqu
1019,1.0,croagh_patrick
1020,2.0,croatia
1021,41.0,cross
1022,1.0,crossoceanfan
1023,2.0,crossrail
1024,1.0,crucial
1025,2.0,cruel
1026,19.0,crush
1027,1.0,crustacean
1028,1.0,cs
1029,1.0,ctrider
1030,1.0,ctxwx
1031,1.0,cub
1032,2.0,cuddl
1033,1.0,cul
1034,2.0,culver
1035,1.0,cumbria
1036,1.0,cummi
1037,2.0,curri
1038,32.0,custom
1039,1.0,cutzygam
1040,1.0,cx45s
1041,6.0,cycle_bus
1042,1.0,cynic
1043,1.0,d1
1044,1.0,d49
1045,2.0,d6
1046,1.0,da_yellaman
1047,1.0,daa
1048,1.0,daansahonsport
1049,1.0,dabraelynfinex5
1050,1.0,dagnific
1051,1.0,dahvnyc
1052,5.0,dailyvoic
1053,3.0,daimler
1054,5.0,dak
1055,1.0,dale_bracewel
1056,2.0,dalesbus
1057,1.0,damb
1058,1.0,damiblvk_
1059,1.0,damienmcferran
1060,1.0,damnit
1061,1.0,dancehal
1062,1.0,danieljhannan
1063,1.0,danielmarven
1064,1.0,danielsbuilt
1065,2.0,dap
1066,1.0,darbonmel
1067,1.0,darksouls2
1068,2.0,darl
1069,2.0,darlington
1070,2.0,darragh
1071,1.0,darrylsparey
1072,1.0,dashboard
1073,1.0,datasci
1074,17.0,date
1075,2.0,datetim
1076,1.0,davematt88
1077,1.0,davicthegrey
1078,1.0,davidakin
1079,1.0,davidarchi
1080,1.0,davidbazzel
1081,1.0,davidjason
1082,6.0,dawg
1083,1.0,dayampnight
1084,1.0,daydream
1085,2.0,daylight
1086,1.0,db_webb
1087,26.0,dc
1088,1.0,deaconcruis
1089,1.0,deadliest
1090,1.0,dealership
1091,1.0,debdon1
1092,2.0,deceit
1093,11.0,decent
1094,22.0,decker
1095,1.0,deek
1096,1.0,deemoney521
1097,13.0,deep
1098,3.0,deepli
1099,1.0,deesidedon
1100,1.0,defam
1101,1.0,defeat
1102,43.0,definit
1103,3.0,defo
1104,1.0,defra
1105,10.0,degre
1106,4.0,del
1107,1.0,del_iv
1108,1.0,delayedcajun
1109,1.0,delhicapit
1110,5.0,deliveri
1111,1.0,delusion
1112,18.0,demand
1113,1.0,demarat
1114,1.0,dembel
1115,1.0,demigod
1116,46.0,democrat
1117,1.0,denismurimi_k
1118,2.0,dental
1119,1.0,deodor
1120,1.0,dept
1121,2.0,deregul
1122,1.0,derekowusu
1123,1.0,derekpa56710094
1124,1.0,dergammon
1125,1.0,derri
1126,5.0,descript
1127,1.0,desdesxd
1128,1.0,desdign
1129,5.0,desert
1130,1.0,despair
1131,24.0,destin
1132,1.0,deta
1133,37.0,detail
1134,1.0,deterior
1135,4.0,dev
1136,1.0,dev_fadnavi
1137,6.0,devast
1138,1.0,devin
1139,1.0,devine_freedom
1140,3.0,dhs
1141,1.0,dhss
1142,1.0,dhulay
1143,13.0,diamondsamixin
1144,2.0,diana
1145,1.0,dicaprio
1146,1.0,dickbag
1147,1.0,dickhead
1148,1.0,dictatorship
1149,1.0,diego_rl7
1150,4.0,diff
1151,8.0,digit
1152,1.0,digitaltourbus
1153,1.0,dilemma
1154,1.0,dillon
1155,2.0,dim
1156,1.0,dimbass
1157,1.0,diminish
1158,1.0,dimpl
1159,1.0,dingo
1160,1.0,diocesan
1161,1.0,dionbutton
1162,1.0,dippi
1163,1.0,disc
1164,1.0,discipl
1165,1.0,disclaim
1166,5.0,discount
1167,3.0,discrimin
1168,1.0,disgustang
1169,1.0,dishi
1170,10.0,dismiss
1171,1.0,dismount
1172,13.0,disney
1173,1.0,disneyjob
1174,2.0,disneyland
1175,1.0,dispassion
1176,5.0,dispatch
1177,7.0,disrespect
1178,17.0,disrupt
1179,3.0,distant
1180,1.0,distast
1181,1.0,distractabe
1182,8.0,ditch
1183,2.0,dizzi
1184,1.0,djgattiiiye
1185,1.0,djing
1186,1.0,djksjfks
1187,1.0,dlaw
1188,28.0,dm
1189,1.0,dmikaei
1190,1.0,dmpynn
1191,3.0,dms
1192,10.0,dnc
1193,1.0,doabl
1194,2.0,dobett
1195,1.0,doctorshades24
1196,3.0,dodg
1197,1.0,dofe
1198,42.0,dog
1199,2.0,doh26
1200,2.0,doldrum
1201,2.0,dollywood
1202,3.0,domest
1203,13.0,donat
1204,1.0,donghunsbal
1205,1.0,donnamatrix
1206,1.0,dontdont
1207,6.0,donut
1208,1.0,doowwnnnn
1209,6.0,dope
1210,1.0,dorito
1211,1.0,dorm
1212,43.0,doubl
1213,1.0,dover
1214,1.0,downdu
1215,1.0,downwith
1216,11.0,dozen
1217,13.0,dr
1218,7.0,draft
1219,12.0,drag
1220,2.0,dragonladi
1221,1.0,drdanabear
1222,4.0,dreamt
1223,2.0,drew
1224,1.0,dreyfusjam
1225,10.0,dri
1226,1.0,dripdro74842947
1227,746.0,driver
1228,1.0,dropper
1229,48.0,drove
1230,2.0,drown
1231,1.0,drs
1232,12.0,drug
1233,1.0,druggi
1234,1.0,drumm
1235,1.0,drunkest
1236,1.0,drunkroadtrip
1237,1.0,drupalcon
1238,1.0,drybeg
1239,1.0,drzuberr
1240,1.0,dsjbwc
1241,1.0,dsouza
1242,1.0,dua
1243,2.0,duan
1244,2.0,duart
1245,1.0,dubh
1246,2.0,dublinbus
1247,2.0,dubstep
1248,1.0,duckmagstok
1249,1.0,ducktal
1250,1.0,duderino
1251,1.0,dudley
1252,26.0,dumb
1253,1.0,dumbi
1254,1.0,dummblondtwitch
1255,1.0,dunda
1256,1.0,dundonald
1257,1.0,dunki
1258,4.0,dunwoodi
1259,1.0,dup
1260,2.0,durat
1261,1.0,dutti
1262,1.0,dvlagovuk
1263,1.0,dw
1264,2.0,dwindl
1265,1.0,dwpoker
1266,1.0,dzunner
1267,1.0,e11
1268,1.0,eachoneteachon
1269,6.0,eagl
1270,3.0,earbud
1271,5.0,earphon
1272,1.0,earring
1273,2.0,earthday
1274,31.0,east
1275,1.0,eastershow
1276,1.0,eastersummit
1277,48.0,eat
