,count,pair
629,3.0,"(go,streetcar)"
630,1.0,"(go,surfac)"
631,1.0,"(go,swipe)"
632,1.0,"(go,taco)"
633,1.0,"(go,taint)"
634,16.0,"(go,take)"
635,2.0,"(go,tat)"
636,1.0,"(go,tea)"
637,1.0,"(go,technolog)"
638,1.0,"(go,tessy197)"
639,1.0,"(go,tf)"
640,1.0,"(go,therapi)"
641,1.0,"(go,theyrea)"
642,1.0,"(go,thousand)"
643,4.0,"(go,tonight)"
644,1.0,"(go,tortur)"
645,3.0,"(go,touch)"
646,2.0,"(go,treatgrant)"
647,1.0,"(go,trough)"
648,1.0,"(go,ttcs)"
649,1.0,"(go,turkey)"
650,2.0,"(go,turn)"
651,1.0,"(go,twice)"
652,1.0,"(go,type)"
653,1.0,"(go,uhhhh)"
654,1.0,"(go,unhealthi)"
655,2.0,"(go,unsurpris)"
656,4.0,"(go,vehicl)"
657,1.0,"(go,victoria)"
658,5.0,"(go,video)"
659,1.0,"(go,view)"
660,1.0,"(go,vijaythani)"
661,1.0,"(go,villag)"
662,1.0,"(go,vu)"
663,1.0,"(go,wall)"
664,28.0,"(go,want)"
665,4.0,"(go,week)"
666,5.0,"(go,weekend)"
667,2.0,"(go,weekher)"
668,2.0,"(go,wheat)"
669,2.0,"(go,wind)"
670,1.0,"(go,wink)"
671,8.0,"(go,wont)"
672,23.0,"(go,would)"
673,2.0,"(go,wtf)"
674,15.0,"(go,year)"
675,3.0,"(go,yes)"
676,3.0,"(go,youtub)"
677,1.0,"(go,youv)"
678,1.0,"(go,zoo)"
679,5.0,"(im,10)"
680,2.0,"(im,100)"
681,1.0,"(im,17)"
682,12.0,"(im,2)"
683,1.0,"(im,415)"
684,1.0,"(im,42nd)"
685,1.0,"(im,51st)"
686,1.0,"(im,87)"
687,1.0,"(im,8inch)"
688,1.0,"(im,9)"
689,1.0,"(im,905)"
690,1.0,"(im,_____)"
691,6.0,"(im,ad)"
692,1.0,"(im,advertisementsi)"
693,4.0,"(im,afraid)"
694,1.0,"(im,again)"
695,1.0,"(im,agalbraith)"
696,1.0,"(im,ahhh)"
697,2.0,"(im,airdrop)"
698,1.0,"(im,aka)"
699,2.0,"(im,alarm)"
700,1.0,"(im,alik)"
701,4.0,"(im,all)"
702,2.0,"(im,alon)"
703,6.0,"(im,alreadi)"
704,1.0,"(im,alzheim)"
705,2.0,"(im,amaz)"
706,19.0,"(im,amp)"
707,3.0,"(im,answer)"
708,1.0,"(im,appoint)"
709,13.0,"(im,ass)"
710,2.0,"(im,attitud)"
711,1.0,"(im,aunt)"
712,1.0,"(im,basic)"
713,1.0,"(im,bass_network)"
714,4.0,"(im,behind)"
715,1.0,"(im,bellevu)"
716,8.0,"(im,bike)"
717,1.0,"(im,billcorbett)"
718,2.0,"(im,billi)"
719,1.0,"(im,bitchi)"
720,4.0,"(im,blast)"
721,3.0,"(im,bless)"
722,3.0,"(im,blood)"
723,1.0,"(im,bloor)"
724,2.0,"(im,born)"
725,1.0,"(im,both)"
726,2.0,"(im,bought)"
727,1.0,"(im,brass)"
728,1.0,"(im,breakdown)"
729,1.0,"(im,broadnaxkellen)"
730,2.0,"(im,brought)"
731,1.0,"(im,brown)"
732,1.0,"(im,buffalo)"
733,3.0,"(im,built)"
734,5.0,"(im,buy)"
735,1.0,"(im,bwe)"
736,2.0,"(im,cactus)"
737,8.0,"(im,call)"
738,3.0,"(im,canberra)"
739,14.0,"(im,cant)"
740,2.0,"(im,carri)"
741,3.0,"(im,cat)"
742,2.0,"(im,catch)"
743,1.0,"(im,ce)"
744,2.0,"(im,central)"
745,2.0,"(im,cheap)"
746,1.0,"(im,checayi)"
747,2.0,"(im,cheer)"
748,1.0,"(im,churro)"
749,2.0,"(im,cleanandgritti)"
750,2.0,"(im,closest)"
751,1.0,"(im,comon)"
752,1.0,"(im,competit)"
753,1.0,"(im,conceiv)"
754,1.0,"(im,conductor)"
755,2.0,"(im,consuntilnow)"
756,1.0,"(im,contribut)"
757,1.0,"(im,convey)"
758,2.0,"(im,corpor)"
759,2.0,"(im,coupon)"
760,1.0,"(im,cuomod)"
761,3.0,"(im,cup)"
762,4.0,"(im,dad)"
763,1.0,"(im,dang)"
764,23.0,"(im,day)"
765,1.0,"(im,deadest)"
766,5.0,"(im,dinner)"
767,1.0,"(im,dishonor)"
768,1.0,"(im,divers)"
769,2.0,"(im,doneee)"
770,1.0,"(im,dong)"
771,5.0,"(im,door)"
772,1.0,"(im,drama)"
773,1.0,"(im,drip)"
774,1.0,"(im,dun)"
775,1.0,"(im,elect)"
776,1.0,"(im,elia)"
777,1.0,"(im,eloqu)"
778,1.0,"(im,english)"
779,2.0,"(im,entertain)"
780,1.0,"(im,envis)"
781,1.0,"(im,escap)"
782,4.0,"(im,especi)"
783,1.0,"(im,europ)"
784,22.0,"(im,even)"
785,2.0,"(im,expens)"
786,1.0,"(im,faint)"
787,9.0,"(im,fan)"
788,1.0,"(im,fate)"
789,5.0,"(im,favorit)"
790,1.0,"(im,fiction)"
791,3.0,"(im,figur)"
792,1.0,"(im,filthi)"
793,1.0,"(im,financ)"
794,1.0,"(im,finger)"
795,1.0,"(im,flavahc)"
796,1.0,"(im,fli)"
797,1.0,"(im,flight)"
798,4.0,"(im,foot)"
799,1.0,"(im,ford)"
800,2.0,"(im,forev)"
801,1.0,"(im,frank)"
802,2.0,"(im,function)"
803,1.0,"(im,fund)"
804,2.0,"(im,funni)"
805,1.0,"(im,futur)"
806,2.0,"(im,gas)"
807,8.0,"(im,give)"
808,6.0,"(im,goe)"
809,1.0,"(im,goldilock)"
810,1.0,"(im,goleskii)"
811,1.0,"(im,goooooood)"
812,2.0,"(im,govern)"
813,1.0,"(im,gratitud)"
814,1.0,"(im,greatrootbear)"
815,1.0,"(im,groceri)"
816,6.0,"(im,hand)"
817,1.0,"(im,heart)"
818,1.0,"(im,helicopt)"
819,3.0,"(im,help)"
820,4.0,"(im,here)"
821,5.0,"(im,hes)"
822,1.0,"(im,honeysuckl)"
823,5.0,"(im,hope)"
824,9.0,"(im,hour)"
825,1.0,"(im,httpstco78aecativk)"
826,1.0,"(im,httpstcocl9fnykldm)"
827,1.0,"(im,httpstcodnrgzj5aqk)"
828,1.0,"(im,httpstcodz2umjodcm)"
829,2.0,"(im,httpstcojzdt1tdxkk)"
830,1.0,"(im,httpstcozzgmawfz9i)"
831,1.0,"(im,human)"
832,2.0,"(im,hurri)"
833,2.0,"(im,imagin)"
834,1.0,"(im,incl)"
835,1.0,"(im,ind)"
836,1.0,"(im,innov)"
837,1.0,"(im,instal)"
838,2.0,"(im,instead)"
839,2.0,"(im,integr)"
840,1.0,"(im,intothewood)"
841,1.0,"(im,ittoday)"
