,count,word
1002,1.0,unpredict
1003,1.0,unrequit
1004,1.0,unstructur
1005,1.0,upcom
1006,1.0,uplift
1007,2.0,upward
1008,1.0,urbanit
1009,2.0,usag
1010,83.0,use
1011,1.0,utopian
1012,1.0,valet
1013,1.0,valparaiso
1014,1.0,vancouverbas
1015,1.0,vauhini
1016,2.0,veget
1017,1.0,veil
1018,1.0,velepresso
1019,2.0,vend
1020,1.0,victorian
1021,1.0,vie
1022,1.0,vietnam
1023,8.0,view
1024,3.0,viewer
1025,3.0,violat
1026,1.0,virginiabas
1027,5.0,visitor
1028,2.0,vlov
1029,1.0,voigt
1030,1.0,volatil
1031,2.0,volunt
1032,16.0,voter
1033,1.0,wachsmuth
1034,2.0,waitlist
1035,22.0,wall
1036,1.0,walljasp
1037,3.0,walmart
1038,1.0,walser
1039,2.0,walton
1040,63.0,want
1041,1.0,wattenbarg
1042,1.0,waymo
1043,1.0,waze
1044,1.0,weaken
1045,4.0,weed
1046,20.0,week
1047,1.0,wegman
1048,1.0,wellplac
1049,1.0,wellrepres
1050,1.0,westburi
1051,1.0,where
1052,26.0,white
1053,2.0,widerang
1054,1.0,wienerbronn
1055,9.0,wind
1056,1.0,windi
1057,4.0,window
1058,1.0,wipe
1059,1.0,wnyc
1060,21.0,women
1061,12.0,wont
1062,1.0,woodburn
1063,1.0,workshop
1064,584.0,world
1065,4.0,worth
1066,2.0,wouldb
1067,5.0,wrong
1068,1.0,wu
1069,1.0,wwwjamessrussellnet
1070,1.0,xiongan
1071,1.0,ya
1072,1.0,yardslik
1073,129.0,year
1074,1.0,yiwu
1075,14.0,youth
1076,1.0,youthalthough
1077,1.0,youtub
1078,5.0,youv
1079,1.0,zani
1080,1.0,100th
1081,1.0,100year
1082,2.0,11th
1083,1.0,16billion
1084,2.0,1930s
1085,1.0,2000s
1086,2.0,20s
1087,1.0,22nd
1088,1.0,400bed
1089,1.0,400foot
1090,1.0,7eleven
1091,1.0,90s
1092,1.0,aaron
1093,4.0,abil
1094,2.0,aboard
1095,1.0,abov
1096,2.0,acceler
1097,30.0,access
1098,7.0,ad
1099,4.0,adapt
1100,1.0,adhocbuilt
1101,1.0,adolph
1102,8.0,adopt
1103,1.0,adriana
1104,4.0,adult
1105,1.0,aed
1106,1.0,affili
1107,1.0,afraid
1108,19.0,age
1109,1.0,aicp
1110,23.0,aim
1111,10.0,airport
1112,1.0,alain
1113,1.0,alami
1114,1.0,albuquerqu
1115,1.0,alefosio
1116,1.0,allahabad
1117,1.0,alley
1118,1.0,allnight
1119,21.0,allow
1120,2.0,alltim
1121,1.0,alongsid
1122,1.0,amazonproof
1123,1.0,ambit
1124,13.0,ambiti
1125,1.0,americantrain
1126,3.0,amid
1127,41.0,among
1128,1.0,andpast
1129,4.0,anna
1130,11.0,announc
1131,16.0,answer
1132,1.0,antihung
1133,1.0,apartheid
1134,9.0,appl
1135,9.0,applic
1136,21.0,approach
1137,4.0,approv
1138,1.0,ar
1139,33.0,architect
1140,1.0,areasthat
1141,23.0,argu
1142,2.0,aria
1143,3.0,arkansa
1144,1.0,ashland
1145,19.0,ask
1146,2.0,assault
1147,1.0,assetbuild
1148,4.0,attend
1149,1.0,attica
1150,1.0,audubon
1151,6.0,australia
1152,1.0,autodelet
1153,1.0,automat
1154,1.0,axson
1155,6.0,bag
1156,1.0,balikbayan
1157,1.0,balm
1158,1.0,bamako
1159,1.0,bamboo
1160,19.0,ban
1161,1.0,barbican
1162,2.0,bargain
1163,1.0,bari
1164,1.0,bastill
1165,8.0,battl
1166,1.0,bball
1167,1.0,beachedmiamicom
1168,1.0,beard
1169,3.0,behavior
1170,3.0,behemoth
1171,23.0,behind
1172,1.0,belarus
1173,2.0,bell
1174,3.0,bent
1175,1.0,bergren
1176,22.0,bicycl
1177,9.0,bid
1178,6.0,bigger
1179,1.0,billionair
1180,2.0,billpay
1181,1.0,biomatrix
1182,2.0,birmingham
1183,12.0,blame
1184,1.0,blazer
1185,1.0,bloom
1186,14.0,bloomberg
1187,1.0,blossom
1188,7.0,bodi
1189,1.0,bodiesbut
1190,56.0,book
1191,1.0,booth
1192,16.0,border
1193,4.0,bori
1194,7.0,borrow
1195,1.0,bosnia
1196,1.0,bought
1197,4.0,boundari
1198,1.0,boynton
1199,1.0,braddock
1200,2.0,brave
1201,1.0,brazilbas
1202,12.0,break
1203,1.0,breathtak
1204,1.0,brennan
1205,1.0,briberi
1206,3.0,brick
1207,1.0,bristol
1208,3.0,broader
1209,1.0,brooklynqueen
1210,1.0,bsmart
1211,6.0,buffalo
1212,1.0,bumpkin
1213,1.0,burgeon
1214,1.0,burma
1215,1.0,bush
1216,1.0,buyer
1217,2.0,bycyklen
1218,1.0,bygon
1219,1.0,caitlin
1220,1.0,calori
1221,2.0,campbel
1222,1.0,cancer
